latitude,longitude
32.7665165,-117.0838697
32.9444266,-117.1246444
32.9803083,-117.060525
32.8162857,-116.8065285
32.8162857,-116.8065285
32.8162857,-116.8065285
32.8162857,-116.8065285
32.5839638,-117.1180167
32.9918728,-117.0565335
32.9919104,-117.2717556
33.23783780000001,-116.7650615
33.1659556,-117.3544575
33.1584952,-117.3477904
32.8323528,-116.9054812
33.1608923,-117.3495258
33.1616647,-117.355841
32.7482314,-116.9901856
32.8384865,-116.9737273
32.7741564,-117.0273921
32.7796346,-117.0226691
33.040254,-116.871758
33.0352058,-116.8805986
32.7323884,-117.0371815
32.7426503,-117.0406867
32.8695366,-117.2375845
32.6410606,-117.093898
33.1376961,-117.1320863
32.6447203,-117.0812257
32.961315,-117.041519
32.7729179,-117.2356146
32.8127229,-116.9608719
33.37238190000001,-117.2533151
33.2122786,-117.2483869
32.7471695,-117.1200433
32.732252,-117.0075216
32.7357372,-117.0067954
32.77776619999999,-117.0094676
32.7715486,-117.2465307
32.7537963,-117.163445
32.7367131,-117.2492492
32.5789272,-117.1147301
33.2034534,-117.2306813
32.83879,-116.9882917
33.0324629,-117.2883934
32.7994975,-116.9028407
32.9563146,-117.0553073
33.048912,-117.2911246
32.9520681,-117.0603753
33.1839437,-117.2218709
