latitude,longitude
32.7927038,-117.1434876
32.8653299,-117.235148
32.8289873,-117.1419744
32.7104619,-117.1518868
32.9731432,-117.0808992
32.6996022,-117.1124919
32.8206467,-117.2251894
32.765999,-117.0467503
32.71258359999999,-117.1601579
32.8232059,-117.1010178
32.76898380000001,-117.056351
32.8225919,-117.1506306
32.765999,-117.0467503
32.76898380000001,-117.056351
32.7409379,-117.2303183
32.7357344,-117.1676578
32.7573054,-117.1326618
32.9503061,-117.2018454
32.7782921,-117.2530236
32.7482509,-117.1627479
32.8590954,-116.9730901
32.7522163,-117.1338632
32.7531982,-117.1008803
32.7358304,-117.0334663
33.0171451,-117.1479625
32.7739601,-117.0286936
32.7732705,-117.046529
32.7757507,-117.0139768
32.7743533,-117.0360148
33.1252368,-117.2092883
33.0832806,-117.2303787
33.16423140000001,-117.217135
33.1052173,-117.2673819
33.1967998,-117.2488551
32.8135974,-116.9361143
32.7609462,-117.0470924
32.7609462,-117.0470924
32.7122165,-117.0126693
33.12729650000001,-117.0739356
33.1938663,-117.2343014
32.744587,-117.0321594
32.747104,-117.1595348
32.7297004,-117.103664
33.1800323,-117.3264582
33.1742618,-117.3317597
32.9496275,-117.2359732
33.0489121,-117.2911255
32.8800461,-116.9276157
32.6297638,-117.0936923
33.0633829,-117.2887471
32.8127229,-116.9608719
33.192215,-117.2800489
32.724239,-117.162351
32.814326,-116.957902
33.1378485,-117.1240066
33.0491548,-117.2848498
32.6044267,-117.0518514
32.8378735,-116.7807706
33.1312054,-117.0765299
32.8262092,-117.1477356
33.159009,-117.2238549
32.5694644,-117.0685576
32.6387911,-117.0431157
32.6376653,-117.0310467
32.622796,-116.9987168
32.7156448,-117.161985
32.7029355,-117.099489
33.212112,-117.2452878
33.139213,-117.1409163
32.9602361,-117.2114057
32.664597,-117.063347
32.7349435,-116.9644928
32.7609985,-117.1206731
32.8440535,-116.8804467
33.139213,-117.1409163
32.8389,-116.9668735
33.2052417,-117.2294555
32.6828186,-117.0379235
32.7407216,-117.0385271
32.7985588,-117.1561466
33.1520641,-117.1489019
33.374235,-117.2406745
33.3279155,-117.1626035
33.1947826,-117.2754296
32.6662409,-117.0029575
32.9642125,-117.053042
32.61015800000001,-117.0427395
32.6418219,-117.0209901
32.6356345,-117.0568234
32.6378566,-117.092163
33.3653399,-117.0767358
32.6335236,-117.0527595
32.8440535,-116.8804467
32.7605291,-117.1854322
33.14018,-117.0883547
32.70118280000001,-117.1316506
32.7542291,-117.1302844
32.8360812,-116.7704268
32.7549318,-117.0890015
32.5901103,-116.9210627
33.12916010000001,-117.0937559
32.75494740000001,-117.0890069
33.1401346,-117.1900308
32.7497739,-117.0889524
33.3784995,-117.2567933
32.8590954,-116.9730901
32.6889769,-117.1895596
33.0711084,-117.0662939
32.8077842,-116.9627303
32.788118,-116.955552
32.7770599,-117.0747453
32.7290042,-117.1893173
32.8080432,-116.9661174
32.7999469,-116.973815
32.7995467,-116.9317611
32.8120469,-116.9615296
32.7839286,-116.9509684
32.6131015,-117.0847281
32.6239632,-117.0867244
32.5639273,-117.0839873
32.83271260000001,-117.1647358
32.7530985,-117.2071541
32.8304017,-117.1638067
32.7093827,-117.1619346
32.9276082,-117.2380881
32.7530985,-117.2071541
