latitude,longitude
32.7005462,-117.0020507
32.8410416,-117.0192381
33.2172163,-117.2430843
33.1405416,-117.1749576
33.3661802,-117.2495707
32.7029081,-117.0484063
32.7093827,-117.1619346
32.7274734,-117.1801031
32.7504126,-116.9877537
33.143443,-117.1681023
32.9780041,-117.0517142
32.7481283,-116.9301654
32.6815235,-117.1778507
32.8080432,-116.9661174
32.6882375,-117.1770026
32.7991379,-116.9603425
32.7821789,-116.9602719
32.784013,-116.9645126
32.695943,-117.174072
33.2060254,-117.389106
32.7933049,-116.9353581
33.1735426,-117.1599778
32.8859068,-116.9454351
32.5763402,-117.1233623
32.7980632,-116.9362665
32.8120469,-116.9615296
32.7994566,-116.9666084
33.1326879,-117.0909797
33.2206783,-117.2344355
32.5840905,-117.1157519
33.3263019,-117.1643384
32.7793594,-116.9584291
33.1031162,-117.1072255
33.2269934,-117.3311755
33.0362532,-117.2808668
33.1417207,-117.2115096
32.7407216,-117.0385271
33.1570238,-117.2502251
33.0510356,-117.2641189
33.1417207,-117.2115096
33.033643,-117.1115283
33.13523,-117.0934333
33.13622170000001,-117.0925348
33.1520349,-117.3366667
33.1358623,-117.0949651
33.1589284,-117.094504
33.1264479,-117.0578657
33.1244499,-117.0919739
33.0835214,-116.5899415
33.1638938,-117.3568702
32.8043139,-116.9267233
32.7138765,-117.1623614
32.71359510000001,-117.1637687
32.6988801,-117.1438106
32.6988801,-117.1438106
32.7168397,-117.1467674
32.7186938,-117.0850224
32.8366507,-117.0248097
33.2488676,-117.2777568
33.140133,-117.0465668
33.118434,-117.081289
33.1540833,-117.0312444
33.2417456,-117.2895174
33.20109800000001,-117.3816055
33.2502016,-117.302305
33.2188,-117.3309101
33.1329218,-117.0617546
33.015045,-117.1268174
33.18323,-117.330696
33.1961056,-117.2881889
33.1913015,-117.3768355
33.2111509,-117.2847969
33.2298882,-117.3057548
33.2665633,-117.297147
33.1216281,-117.1059104
33.1346785,-117.0401604
33.1581742,-117.1175167
32.574362,-117.054883
32.7497004,-117.2061737
32.9127202,-117.1467932
32.8320454,-117.2054267
33.1969018,-117.3778836
33.1759404,-117.3609866
32.9505592,-117.1398174
32.7159627,-117.1627076
32.7499828,-117.1608987
33.1838377,-117.3357069
33.2377221,-117.2964649
33.144995,-117.0393347
33.1401541,-117.0884682
33.2269934,-117.3311755
32.7979687,-117.1918298
33.1088713,-117.222714
32.912967,-117.1489643
32.6355158,-117.0867392
32.7645359,-117.1978195
32.7368017,-117.2309893
33.2890293,-116.9596883
32.6020596,-117.0645042
32.58806240000001,-116.6214571
32.6231128,-117.0478881
32.6278318,-116.9646778
33.2609204,-117.2946597
32.9140251,-117.1204651
32.7635616,-117.0643831
32.9503061,-117.2018454
32.7499659,-117.1639106
33.2512493,-117.3031577
32.6211734,-116.9659666
32.6287539,-117.0454483
32.8738113,-117.209619
32.7387099,-117.1612561
32.7214499,-117.0104952
32.6135144,-117.0502101
32.7285347,-117.1733766
32.6332739,-117.093915
32.8463183,-116.9872058
32.716209,-116.9684131
33.1998599,-117.2714566
33.0218014,-117.1333005
33.0479871,-117.29179
32.713837,-117.156075
32.7062869,-117.1534331
32.7531916,-117.1019355
32.7104502,-117.1591968
32.7209267,-117.16112
32.6846354,-117.0512607
32.7619487,-117.0915326
32.8567874,-117.2563617
32.7696161,-117.1702256
32.7973916,-117.1428717
32.722213,-117.0825286
32.7936796,-117.2545925
32.7759029,-117.0507974
32.6227145,-117.0597674
32.6316469,-117.0189943
32.7911337,-117.1085937
32.5547197,-117.0514825
32.7537963,-117.163445
33.02362170000001,-117.0446677
32.7485157,-116.9850232
32.7159627,-117.1627076
32.7076412,-117.155135
32.9086664,-117.1368538
32.7255091,-117.1333656
32.7554086,-117.127708
32.5547197,-117.0514825
32.8723661,-117.2281734
32.7565182,-117.0890033
32.7373431,-117.1002504
32.7592417,-117.1793148
32.8405176,-117.2725154
32.6172355,-117.0705741
32.6744921,-117.0430771
32.5764829,-117.0949079
32.7032548,-117.1316957
32.6411175,-117.0847385
32.6711175,-117.0449373
32.7776418,-117.0587573
32.7497223,-117.1118821
32.7548251,-117.206021
32.8402755,-117.1969434
32.7095306,-117.1301996
32.8998748,-117.197324
32.754797,-117.2200382
32.8694114,-117.2208738
32.8923148,-117.1956192
32.6976127,-117.0554713
32.9223548,-117.1146818
32.8653299,-117.235148
32.6744973,-117.0503881
32.8270715,-117.2791679
32.7723152,-117.205401
32.8319111,-117.1327335
32.78371260000001,-117.009927
32.7912648,-117.1092305
32.7494085,-117.1532914
32.7642281,-117.0467874
32.7707625,-117.0082184
32.6410606,-117.093898
33.1129656,-117.301635
33.1734237,-117.317845
33.1306499,-117.2593977
33.1369486,-117.2670059
33.1266409,-117.321292
33.1520349,-117.3366667
33.1279336,-117.3298309
33.162351,-117.3507284
33.1266409,-117.321292
33.12291950000001,-117.3203968
33.1267581,-117.2416038
32.9013287,-117.2231644
32.7538689,-117.0338767
32.7452118,-117.0393362
32.7452118,-117.0393362
32.7454431,-117.0408719
32.7530985,-117.2071541
32.759053,-117.120655
32.7891098,-117.171913
32.7763262,-117.1535471
33.1266409,-117.321292
33.1508497,-117.3399046
32.7907984,-117.0919028
33.0981096,-117.2757513
32.7004688,-117.0050446
32.8665259,-117.2251701
33.0228504,-117.0837516
32.797529,-117.2421143
32.7712941,-117.1410651
33.1266409,-117.321292
33.1606723,-117.3495931
33.1738422,-117.3044264
32.8321193,-117.1808637
32.8126877,-117.2407482
32.7825636,-117.2525581
32.7179461,-117.156719
32.6677894,-117.0505056
32.742027,-117.1833212
32.7485021,-117.1252095
32.66864460000001,-117.108672
32.8016611,-117.0128259
32.8396554,-116.9830776
32.9377496,-117.0944448
32.8569777,-116.9711454
33.1705545,-117.2203478
32.7278335,-117.1321804
33.1526734,-117.3460897
32.8370226,-116.7776582
32.834644,-116.7511401
32.7062886,-117.1439676
32.7022361,-117.012995
32.8677917,-116.9774658
32.8039444,-116.9313478
32.747073,-117.0117176
32.95693079999999,-117.044256
32.5803855,-117.0841093
33.0993547,-117.219455
32.8529609,-117.0025547
33.045486,-116.8622866
32.7192205,-116.4484608
32.6596973,-117.1097596
32.5901103,-116.9210627
32.6968074,-117.0959209
32.7468683,-117.2510786
32.7980831,-117.2500975
33.0411269,-116.8701915
33.1543777,-117.1409449
32.8509905,-116.9967678
32.5764198,-117.073775
32.8471906,-116.9059528
32.7503489,-116.9771341
33.1530092,-117.1615766
32.732017,-117.0079132
33.375536,-117.2490772
32.8406021,-116.9892544
33.1354179,-117.1593655
32.6033487,-116.3958371
33.0381713,-117.2859295
32.8633898,-116.9190965
33.375536,-117.2490772
32.957113,-117.038727
32.5836305,-117.1133813
33.1417207,-117.2115096
32.843643,-116.891124
32.7206454,-117.0485847
32.834644,-116.7511401
32.8419872,-116.702992
33.0021491,-117.2179681
33.193496,-117.252623
32.8386032,-116.7797796
32.7077226,-117.0044054
32.7147894,-117.0095426
32.7441937,-117.1011577
32.8674899,-116.9426704
32.8374564,-116.8091075
32.8401828,-116.9684277
32.8080432,-116.9661174
32.7099244,-117.2307492
32.7203236,-117.1629421
32.8363169,-116.766449
32.679498,-117.1759233
32.7874869,-116.9582326
32.8440535,-116.8804467
32.8375962,-116.7626733
33.1494771,-117.1323108
32.7427596,-117.0321406
32.7949929,-116.9401454
33.126176,-117.2191812
33.0491548,-117.2848498
32.79069,-116.94942
32.8641877,-116.9201803
33.1633967,-117.2387621
33.1633967,-117.2387621
32.5848268,-117.1204058
32.7858485,-116.962287
32.8082916,-116.9694177
32.8080432,-116.9661174
32.8087152,-116.9379028
32.7913367,-116.9591296
32.7757507,-117.0139768
32.7685204,-117.0674465
33.1510057,-117.0673464
32.7949724,-116.9755578
32.7702949,-117.1882813
33.1200812,-117.0826474
33.0643725,-117.2630726
33.0643725,-117.2630726
32.577717,-117.107806
32.577717,-117.107806
33.1428299,-117.1373283
32.839035,-116.9858379
33.2007197,-117.2738912
32.8159242,-116.9631793
33.048912,-117.2911246
32.8425269,-116.954863
32.7206454,-117.0485847
32.9958551,-117.2554224
33.0343242,-117.2797913
33.163769,-117.1552625
33.1324118,-117.078791
33.1083635,-117.0885226
33.1474792,-117.0445501
33.1583325,-117.1117231
33.2417456,-117.2895174
33.1437801,-117.0323596
33.0772774,-116.6006369
33.1130746,-117.0694107
33.06974,-117.0471226
32.7702949,-117.1882813
33.1596101,-117.3487163
33.1248018,-117.0661227
33.224303,-117.3334616
33.051348,-117.2613006
32.8165572,-117.1828045
33.208413,-117.369852
33.1094867,-117.0970547
32.7091137,-117.1629201
33.2510767,-117.3035983
33.1083635,-117.0885226
33.1343741,-117.0948344
32.7632176,-117.0293372
33.1298258,-117.0600535
33.192977,-117.3822615
33.192977,-117.3822615
33.2411379,-117.2963842
33.2346593,-117.298345
33.1273738,-117.0834273
32.8090546,-117.1100697
33.1998941,-117.3726727
32.8047941,-117.083083
33.1839389,-117.3334857
33.1913978,-117.2966648
33.186348,-117.3766469
33.19433920000001,-117.3710035
33.2346593,-117.298345
33.1905644,-117.372641
33.1841423,-117.3317791
33.1867388,-117.3719017
33.1273738,-117.0834273
33.2235143,-117.2629365
33.2119503,-117.2764593
33.1354975,-117.3322695
33.1910507,-117.3651491
32.594773,-117.0336832
32.7013627,-117.0937637
32.7521127,-117.215146
32.7402724,-117.100926
32.8386715,-117.2129609
32.6136218,-117.0555428
32.61687,-117.0583239
32.604455,-117.088367
32.6002998,-117.0843854
32.6320879,-117.0854169
32.7438244,-117.0448134
32.5901103,-116.9210627
32.7803838,-117.1655549
32.753183,-117.0997796
32.7530985,-117.2071541
32.8726694,-117.2139278
32.7651842,-117.2367721
32.7509905,-117.2423477
32.7147038,-117.1538526
32.7696161,-117.1702256
32.752214,-117.130173
32.619913,-116.9861686
33.1094867,-117.0970547
32.9039383,-117.1513821
32.7288731,-117.1865275
32.7503738,-117.1264596
33.0711856,-117.267534
32.7530871,-117.0869014
32.594773,-117.0336832
32.6266293,-117.0889458
32.6007529,-117.0876356
32.656446,-117.0430376
32.6319857,-116.9964326
32.6364191,-117.0870718
33.3692984,-117.2492906
32.6464719,-116.9688607
32.7279071,-117.2443966
32.7930263,-117.1094548
32.8321985,-116.9881252
32.7702949,-117.1882813
32.8002069,-116.9358469
32.644714,-117.081245
32.6139534,-117.0782725
32.6366429,-117.0826275
32.8770574,-117.2340154
32.7554616,-117.1012799
32.7219322,-117.1629417
32.7484507,-117.138796
32.7387156,-117.1621713
32.7104406,-117.1601271
32.7878654,-117.2330974
32.7599579,-117.0704604
32.8345497,-117.1948674
32.8046341,-117.2185844
32.747726,-117.0975728
32.799793,-117.240852
32.825954,-117.184982
32.8720857,-117.2038969
32.70943510000001,-117.1503537
33.0367977,-116.8780466
32.8570848,-116.9943949
32.6067597,-117.0800624
32.6289027,-117.0965869
32.7609353,-117.1548254
32.5650395,-117.0653407
32.7773813,-117.1633127
32.796938,-117.2455506
32.7209027,-117.1647688
32.7521839,-117.1412883
32.7112161,-117.0561278
32.7104644,-117.1494354
32.7166959,-117.1565429
32.8002601,-117.153975
32.9818711,-117.0774544
32.912967,-117.1489643
32.7179461,-117.156719
32.95152,-117.2138168
32.6968281,-117.0980723
32.7847176,-117.2372512
32.7398527,-117.1202036
32.7245424,-117.1442234
32.7029377,-117.1345534
32.6585551,-116.9494261
32.7012297,-117.0445748
32.7134356,-117.1055837
32.7706191,-117.1205883
32.9613505,-117.1037697
32.7126034,-117.1519577
32.806008,-117.2583713
32.7823216,-117.1263937
32.770776,-117.0699017
32.7485071,-117.123968
32.8717177,-117.2016897
33.1328375,-117.1014857
32.9408586,-117.1146087
33.2139913,-117.1729203
33.2139913,-117.1729203
32.7168138,-117.1592365
32.800179,-116.9445186
32.9347425,-117.0783269
32.7536987,-117.2041888
32.694527,-117.087906
32.7168237,-117.1592453
32.7062869,-117.1534331
32.7124259,-117.1231353
32.7552086,-117.1222414
32.7484876,-117.1552827
32.7552306,-117.1050371
32.74530730000001,-117.1630214
32.8218146,-117.0971161
32.7609836,-117.0926312
32.7591142,-117.1425627
32.6367366,-117.0961964
32.6482033,-117.0961673
32.7126041,-117.1555992
32.7753904,-117.0227977
32.7660569,-117.0191529
33.1804918,-117.3260869
33.1590731,-117.3467701
32.7223653,-117.1602122
33.1327234,-117.3350115
32.77776619999999,-117.0094676
32.6597503,-117.0662685
33.1804918,-117.3260869
32.7541112,-117.2137637
33.106731,-117.2976634
32.772832,-117.018724
32.7453029,-117.042882
32.7640465,-117.0247516
32.7835403,-116.9966674
32.7925552,-117.0002466
32.7607442,-117.0168372
32.60457,-117.0923241
32.8328734,-117.1475647
32.7934429,-117.2557294
32.8294918,-117.1518158
32.8087534,-117.2121079
33.1593619,-117.3518671
32.763616,-116.9615428
32.813035,-117.068001
32.7573627,-117.217809
32.7272059,-117.1594269
32.6694824,-117.1056176
32.9580633,-117.1124397
33.1608629,-117.3437038
33.1620038,-117.3446228
33.1273012,-117.3304112
32.9106186,-117.2003868
32.7168138,-117.1592365
32.7534132,-117.2170241
32.8257633,-117.2721987
32.7671066,-117.1486658
32.8665259,-117.2251701
32.7708272,-117.1729577
32.7347011,-117.0317651
32.743117,-117.2292227
32.8257633,-117.2721987
32.7996493,-117.1475957
33.1171026,-117.2846929
33.1233345,-117.3018774
32.6761541,-117.0916045
33.7232785,-117.7473581
32.8694718,-117.2201006
32.7125937,-117.1555993
32.6720812,-117.0964095
33.1936448,-117.2535346
32.747748,-117.2397215
33.1403153,-117.1909475
32.9919122,-117.2704405
33.171351,-117.3347486
33.1283168,-117.2519524
32.7289624,-117.0269861
32.5901103,-116.9210627
32.7632176,-117.0293372
32.6482033,-117.0961673
32.9517167,-117.2313259
32.9781395,-117.0254695
32.7149098,-116.9972815
32.7979462,-117.2402845
32.8474798,-116.983565
33.1936448,-117.2535346
32.8396554,-116.9830776
32.7522139,-117.1301482
33.0643725,-117.2630726
32.7071927,-117.0109641
32.7269878,-117.0456219
33.1603193,-117.2040083
32.772832,-117.018724
32.6067597,-117.0800624
32.656446,-117.0430376
33.335491,-117.1513838
32.8614059,-116.9221173
32.8623979,-116.9662433
32.6759324,-117.108126
33.0367977,-116.8780466
33.2153977,-117.2453581
33.2113028,-117.2482833
33.039241,-116.8735742
32.8046341,-117.2185844
32.6338317,-116.9790959
33.2703883,-117.2027314
32.5626805,-117.0879927
33.3784649,-117.2513854
32.9129992,-117.1101743
32.7168138,-117.1592365
32.7276417,-117.0141498
32.8551315,-116.970906
33.0066637,-117.2586847
32.7148062,-117.0056493
32.8571599,-116.9254479
32.7073546,-117.142427
32.8614059,-116.9221173
33.2163043,-117.2460038
33.187005,-117.2781991
33.1328347,-117.2166503
32.6669015,-116.832384
32.6957788,-117.186472
32.7082646,-117.2333002
32.6987048,-117.1811004
32.7289836,-117.2000965
32.7093836,-117.1628654
32.722045,-116.9970847
32.7093836,-117.1628654
32.8077274,-116.9221608
32.7928612,-116.9678975
32.7720012,-117.0726966
32.814326,-116.957902
32.5714914,-117.1122314
32.8080432,-116.9661174
32.8080432,-116.9661174
32.7906156,-116.9264124
32.8082929,-116.9587103
32.8080432,-116.9661174
32.7685849,-117.0376073
33.16102559999999,-117.2159982
32.7949496,-116.9509754
32.7856181,-117.0030269
33.21052230000001,-117.2261527
32.8077662,-116.9401692
33.1849502,-117.2965364
32.7478225,-117.2526227
33.1273738,-117.0834273
33.1273738,-117.0834273
33.1038558,-117.0746308
33.1011672,-117.0720934
33.1011672,-117.0720934
32.6674645,-117.0698499
33.033668,-117.2789281
32.7328561,-117.0368322
33.1356648,-117.2024963
33.048912,-117.2911246
33.1706036,-117.2155349
33.1328509,-117.2284242
32.8389,-116.9668735
32.5790428,-117.1131007
33.2060218,-117.0333111
33.142248,-117.187815
33.1358623,-117.0949651
33.2910709,-117.224794
33.1799944,-117.2184111
33.1239536,-117.0496266
33.1295227,-117.1274717
33.1251305,-117.0694333
33.1032582,-117.0756968
32.8127229,-116.9608719
32.9532139,-117.2566177
33.1329962,-117.0526296
33.12255380000001,-117.0585544
33.1131097,-117.0791283
33.1768129,-117.3674429
33.2390492,-117.2816457
33.1590169,-117.0992475
33.1374979,-117.0518363
33.1329218,-117.0617546
33.0711084,-117.0662939
32.7953955,-117.1782415
33.1868882,-117.327998
33.2412739,-117.3018105
33.157347,-117.1244487
33.1826343,-117.3409077
33.2067772,-117.2894043
33.12729650000001,-117.0739356
33.2111111,-117.2852072
33.12729650000001,-117.0739356
33.1258644,-117.0883305
33.140133,-117.0465668
32.7706572,-117.1549317
33.1025,-117.0689796
32.7063554,-117.1381235
32.9982272,-117.2079121
33.2556232,-117.2991966
33.2478413,-117.3078978
